recorded_at_utc,dataset_window,instrument,contract,bar_type,candle_mode,source_rows,strategy,calculation_mode,fast_length,slow_length,selection,take_profit_ticks,stop_loss_ticks,use_trailing_stop,trail_trigger_ticks,trail_offset_ticks,gross_pnl,fees,net_pnl,max_drawdown,net_to_drawdown,trade_count,fill_count,win_rate_pct,profit_factor,execution_backend,source_output,strategy_parameters
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,210,240,ohlc_full_tpsl_best_net,0,80,false,0,0,45610.00,979.60,44630.40,8732.90,5.110605,158,316,45.5696,1.754361,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-tpsl/210_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_tpsl_best_net"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,210,240,ohlc_full_tpsl_best_risk_ratio,0,20,false,0,0,26670.00,979.60,25690.40,3978.10,6.457957,158,316,18.3544,1.979809,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-tpsl/210_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_tpsl_best_risk_ratio"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":20}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,215,230,ohlc_full_tpsl_best_net,0,60,false,0,0,33770.00,1004.40,32765.60,7905.30,4.144764,162,324,37.6543,1.586606,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-tpsl/215_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_tpsl_best_net"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":60}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,215,230,ohlc_full_tpsl_best_risk_ratio,0,20,false,0,0,25930.00,1004.40,24925.60,5364.30,4.646571,162,324,19.7531,1.940021,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-tpsl/215_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_tpsl_best_risk_ratio"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":20}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,220,230,ohlc_full_tpsl_best_net,0,100,false,0,0,49570.00,1029.20,48540.80,7749.10,6.264056,166,332,52.4096,1.773438,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-tpsl/220_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_tpsl_best_net"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":100}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,220,230,ohlc_full_tpsl_best_risk_ratio,0,20,false,0,0,32320.00,1029.20,31290.80,4475.70,6.991264,166,332,21.0843,2.158395,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-tpsl/220_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_tpsl_best_risk_ratio"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":20}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,205,240,ohlc_full_trail_best_net,0,60,true,80,5,21170.00,992.00,20178.00,6212.90,3.247759,160,320,48.1250,1.432405,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-trail/205_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_trail_best_net"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":60,""native_hma_cross.trail_trigger_ticks"":80,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,205,240,ohlc_full_trail_best_risk_ratio,0,60,true,10,5,13170.00,992.00,12178.00,2090.30,5.825958,160,320,81.2500,1.717789,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-trail/205_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_trail_best_risk_ratio"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":60,""native_hma_cross.trail_trigger_ticks"":10,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,210,240,ohlc_full_trail_best_net,0,20,true,80,5,17290.00,979.60,16310.40,2822.50,5.778707,158,316,27.2152,1.695747,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-trail/210_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_trail_best_net"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":20,""native_hma_cross.trail_trigger_ticks"":80,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,210,240,ohlc_full_trail_best_risk_ratio,0,20,true,10,5,12960.00,979.60,11980.40,1240.30,9.659276,158,316,60.1266,1.930112,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-trail/210_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_trail_best_risk_ratio"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":20,""native_hma_cross.trail_trigger_ticks"":10,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,215,230,ohlc_full_trail_best_net,0,80,true,80,5,22010.00,1004.40,21005.60,6143.90,3.418936,162,324,52.4691,1.401273,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-trail/215_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_trail_best_net"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":80,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,215,230,ohlc_full_trail_best_risk_ratio,0,80,true,20,5,20420.00,1004.40,19415.60,3105.10,6.252810,162,324,79.6296,1.848784,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-trail/215_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_trail_best_risk_ratio"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":20,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,220,230,ohlc_full_trail_best_net,0,80,true,80,5,30470.00,1029.20,29440.80,7017.70,4.195221,166,332,55.4217,1.577058,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-trail/220_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_trail_best_net"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":80,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,220,230,ohlc_full_trail_best_risk_ratio,0,80,true,20,30,15840.00,1029.20,14810.80,3166.50,4.677341,166,332,61.4458,1.538050,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-trail/220_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_trail_best_risk_ratio"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":20,""native_hma_cross.trail_offset_ticks"":30}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,standard,2325,HmaCross,incremental,210,240,current_week_nyc_baseline,0,0,false,0,0,3490.00,108.50,3381.50,17731.30,0.190708,18,35,47.0588,1.162598,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-current-week-20260808/nyc-210_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""current_week_nyc_baseline""}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,standard,6766,HmaCross,incremental,210,240,current_week_full_baseline,0,0,false,0,0,-18230.00,409.20,-18639.20,21401.90,-0.870913,66,132,39.3939,0.616067,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-current-week-20260808/full-210_240,"{""session_filter"":""full_source"",""selection"":""current_week_full_baseline""}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,standard,2325,HmaCross,incremental,210,240,current_week_nyc_inverted,0,0,false,0,0,-3490.00,108.50,-3598.50,21574.10,-0.166797,18,35,52.9412,0.852039,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-current-week-20260808/nyc-210_240-inverted,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""current_week_nyc_inverted"",""native_hma_cross.inverted"":true}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,standard,6766,HmaCross,incremental,210,240,current_week_full_inverted,0,0,false,0,0,18230.00,409.20,17820.80,8702.30,2.047826,66,132,60.6061,1.589484,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-current-week-20260808/full-210_240-inverted,"{""session_filter"":""full_source"",""selection"":""current_week_full_inverted"",""native_hma_cross.inverted"":true}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,heikin_ashi,2325,HmaCross,incremental,210,240,current_week_ha_nyc_baseline,0,0,false,0,0,5230.00,108.50,5121.50,16031.30,0.319469,18,35,47.0588,1.263804,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-current-week-20260808/nyc-ha-210_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""current_week_ha_nyc_baseline"",""native_hma_cross.inverted"":false}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,heikin_ashi,2325,HmaCross,incremental,210,240,current_week_ha_nyc_inverted,0,0,false,0,0,-5230.00,108.50,-5338.50,21634.10,-0.246763,18,35,52.9412,0.783550,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-current-week-20260808/nyc-ha-210_240-inverted,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""current_week_ha_nyc_inverted"",""native_hma_cross.inverted"":true}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,heikin_ashi,6766,HmaCross,incremental,210,240,current_week_ha_full_baseline,0,0,false,0,0,-18680.00,421.60,-19101.60,22041.90,-0.866604,68,136,38.2353,0.612625,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-current-week-20260808/full-ha-210_240,"{""session_filter"":""full_source"",""selection"":""current_week_ha_full_baseline"",""native_hma_cross.inverted"":false}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,heikin_ashi,6766,HmaCross,incremental,210,240,current_week_ha_full_inverted,0,0,false,0,0,18680.00,421.60,18258.40,8662.30,2.107800,68,136,61.7647,1.598024,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-current-week-20260808/full-ha-210_240-inverted,"{""session_filter"":""full_source"",""selection"":""current_week_ha_full_inverted"",""native_hma_cross.inverted"":true}"
2026-08-08,2026-08-03T00:03:31Z/2026-08-07T20:59:00Z,GC,GCZ6,volume_500,heikin_ashi,1405,Adx,reference,,,current_week_adx_normal,0,0,false,0,0,-5130.00,186.00,-5316.00,13236.50,-0.401617,30,35,40.0000,0.816193,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/this-week-20260807/gc-adx-v500-l7-robust,"{""selection"":""current_week_adx_normal"",""native_adx.adx_length"":7,""native_adx.adx_entry_threshold"":20,""native_adx.adx_exit_threshold"":10,""native_adx.di_imbalance_threshold"":0.05,""native_adx.slope_lookback"":1,""native_adx.breakout_lookback"":20,""native_adx.inverted"":false}"
2026-08-08,2026-08-03T00:03:31Z/2026-08-07T20:59:00Z,GC,GCZ6,volume_500,heikin_ashi,1405,Adx,reference,,,current_week_adx_inverted,0,0,false,0,0,5130.00,186.00,4944.00,10939.20,0.451953,30,35,60.0000,1.208130,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/this-week-20260807/gc-adx-v500-l7-robust-inverted,"{""selection"":""current_week_adx_inverted"",""native_adx.adx_length"":7,""native_adx.adx_entry_threshold"":20,""native_adx.adx_exit_threshold"":10,""native_adx.di_imbalance_threshold"":0.05,""native_adx.slope_lookback"":1,""native_adx.breakout_lookback"":20,""native_adx.inverted"":true}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,standard,20822,HmaCross,incremental,210,240,long_grid_210_240_current,0,0,false,0,0,350.00,1271.00,-921.00,12526.50,-0.073524,205,410,43.9024,0.986913,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-long-hma-20260808/current/runs/gc-range10-long-hma-current-20260808-000019/result.json,"{""sweep_id"":""gc-range10-long-hma-current-20260808"",""native_hma_cross.fast_length"":210,""native_hma_cross.slow_length"":240,""cache_root"":"".run/replay-cache""}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,standard,20822,HmaCross,incremental,230,360,long_grid_230_360_current,0,0,false,0,0,7220.00,886.60,6333.40,13291.70,0.476493,143,286,41.9580,1.106776,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-long-hma-20260808/current/runs/gc-range10-long-hma-current-20260808-000036/result.json,"{""sweep_id"":""gc-range10-long-hma-current-20260808"",""native_hma_cross.fast_length"":230,""native_hma_cross.slow_length"":360,""cache_root"":"".run/replay-cache""}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,range_10,standard,16459,HmaCross,incremental,210,240,long_grid_210_240_prior,0,0,false,0,0,2060.00,995.10,1064.90,8941.70,0.119094,161,321,39.3750,1.019389,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-long-hma-20260808/prior/runs/gc-range10-long-hma-prior-20260808-000019/result.json,"{""sweep_id"":""gc-range10-long-hma-prior-20260808"",""native_hma_cross.fast_length"":210,""native_hma_cross.slow_length"":240,""cache_root"":"".run/replay-cache""}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,range_10,standard,16459,HmaCross,incremental,230,360,long_grid_230_360_prior,0,0,false,0,0,9240.00,703.70,8536.30,9389.70,0.909113,114,227,49.5575,1.189582,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-long-hma-20260808/prior/runs/gc-range10-long-hma-prior-20260808-000036/result.json,"{""sweep_id"":""gc-range10-long-hma-prior-20260808"",""native_hma_cross.fast_length"":230,""native_hma_cross.slow_length"":360,""cache_root"":"".run/replay-cache""}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,standard,20822,VolumeAdaptiveHmaCross,incremental,210,240,volume_gate_lb20_cutoff55,0,0,false,0,0,12410.00,694.40,11715.60,8255.00,1.419213,112,117,45.5357,1.247487,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-volume-adaptive-hma-lookback-20260808/current/runs/gc-volume-adaptive-hma-lookback-current-20260808-000008/result.json,"{""sweep_id"":""gc-volume-adaptive-hma-lookback-current-20260808"",""native_volume_hma_cross.fast_length"":210,""native_volume_hma_cross.slow_length"":240,""native_volume_hma_cross.volume_regime.lookback_bars"":20,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.55,""cache_root"":"".run/replay-cache""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,210,240,month_1m_full_baseline,0,0,false,0,0,73580.00,979.60,72600.40,7661.30,9.476251,158,316,53.7975,2.089890,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-volume-adaptive-hma-month-20260808/baseline/runs/gcz6_volume_gate_month_baseline_20260808-000001/result.json,"{""session_filter"":""full_source"",""selection"":""month_1m_full_baseline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,VolumeAdaptiveHmaCross,incremental,210,240,month_1m_full_volume_gate_lb20_cutoff55,0,0,false,0,0,12720.00,502.20,12217.80,13099.90,0.932664,81,102,55.5556,1.209700,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-volume-adaptive-hma-month-20260808/adaptive/runs/gcz6_volume_gate_month_adaptive_20260808-000001/result.json,"{""session_filter"":""full_source"",""selection"":""month_1m_full_volume_gate_lb20_cutoff55"",""native_volume_hma_cross.volume_regime.lookback_bars"":20,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.55}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,VolumeAdaptiveHmaCross,incremental,210,240,month_expanded_best_net_lb5_cutoff25,0,0,false,0,0,72740.00,855.60,71884.40,6738.90,10.667071,138,159,55.0725,2.164037,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-volume-adaptive-hma-month-expanded-20260808/runs/gc-volume-adaptive-hma-month-expanded-20260808-000001/result.json,"{""session_filter"":""full_source"",""selection"":""month_expanded_best_net_lb5_cutoff25"",""native_volume_hma_cross.volume_regime.lookback_bars"":5,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.25}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,VolumeAdaptiveHmaCross,incremental,210,240,month_expanded_best_risk_ratio_lb30_cutoff35,0,0,false,0,0,69770.00,713.00,69057.00,6367.20,10.846033,115,136,59.1304,2.424402,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-volume-adaptive-hma-month-expanded-20260808/runs/gc-volume-adaptive-hma-month-expanded-20260808-000036/result.json,"{""session_filter"":""full_source"",""selection"":""month_expanded_best_risk_ratio_lb30_cutoff35"",""native_volume_hma_cross.volume_regime.lookback_bars"":30,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.35}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,minute_1,standard,6584,HmaCross,incremental,210,240,weekly_baseline_prior,0,0,false,0,0,12900.00,353.40,12546.60,6370.30,1.969546,57,114,45.6140,1.514159,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-volume-adaptive-hma-weeks-20260808/prior-baseline/runs/gcz6_volume_gate_prior_week_baseline_20260808-000001/result.json,"{""session_filter"":""full_source"",""selection"":""weekly_baseline_prior""}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,standard,6766,HmaCross,incremental,210,240,weekly_baseline_current,0,0,false,0,0,-18230.00,409.20,-18639.20,21401.90,-0.870913,66,132,39.3939,0.616067,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-volume-adaptive-hma-weeks-20260808/current-baseline/runs/gcz6_volume_gate_current_week_baseline_20260808-000001/result.json,"{""session_filter"":""full_source"",""selection"":""weekly_baseline_current""}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,minute_1,standard,6584,VolumeAdaptiveHmaCross,incremental,210,240,weekly_volume_gate_prior_lb30_cutoff35,0,0,false,0,0,15440.00,266.60,15173.40,6367.20,2.383057,43,48,51.1628,1.815765,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-volume-adaptive-hma-weeks-20260808/prior-adaptive/runs/gcz6_volume_gate_prior_week_candidates_20260808-000004/result.json,"{""session_filter"":""full_source"",""selection"":""weekly_volume_gate_prior_lb30_cutoff35"",""native_volume_hma_cross.volume_regime.lookback_bars"":30,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.35}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,standard,6766,VolumeAdaptiveHmaCross,incremental,210,240,weekly_volume_gate_current_lb5_cutoff35,0,0,false,0,0,-13790.00,372.00,-14162.00,21398.80,-0.661813,60,65,40.0000,0.686495,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-volume-adaptive-hma-weeks-20260808/current-adaptive/runs/gcz6_volume_gate_current_week_candidates_20260808-000002/result.json,"{""session_filter"":""full_source"",""selection"":""weekly_volume_gate_current_lb5_cutoff35"",""native_volume_hma_cross.volume_regime.lookback_bars"":5,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.35}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,VolumeAdaptiveHmaCross,incremental,210,240,ema_gate_960_isolated_month,0,0,false,0,0,42560.00,799.80,41760.20,10685.40,3.908155,129,149,53.4884,1.634056,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-ema-gated-hma-20260808/month/runs/gcz6_ema_gate_month_hma_20260808-000003/result.json,"{""session_filter"":""full_source"",""selection"":""ema_gate_960_isolated_month"",""native_volume_hma_cross.ema_gate.enabled"":true,""native_volume_hma_cross.ema_gate.ema_length"":960,""native_volume_hma_cross.ema_gate.invert_when_above"":true,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.0}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,minute_1,standard,6584,VolumeAdaptiveHmaCross,incremental,210,240,ema_gate_960_isolated_prior,0,0,false,0,0,18910.00,263.50,18646.50,3562.40,5.234252,43,48,57.1429,2.287813,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-ema-gated-hma-20260808/prior/runs/gcz6_ema_gate_prior_week_hma_20260808-000003/result.json,"{""session_filter"":""full_source"",""selection"":""ema_gate_960_isolated_prior"",""native_volume_hma_cross.ema_gate.enabled"":true,""native_volume_hma_cross.ema_gate.ema_length"":960,""native_volume_hma_cross.ema_gate.invert_when_above"":true,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.0}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,standard,6766,VolumeAdaptiveHmaCross,incremental,210,240,ema_gate_960_isolated_current,0,0,false,0,0,18030.00,303.80,17726.20,8309.60,2.133219,49,54,65.3061,1.902767,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-ema-gated-hma-20260808/current/runs/gcz6_ema_gate_current_week_hma_20260808-000003/result.json,"{""session_filter"":""full_source"",""selection"":""ema_gate_960_isolated_current"",""native_volume_hma_cross.ema_gate.enabled"":true,""native_volume_hma_cross.ema_gate.ema_length"":960,""native_volume_hma_cross.ema_gate.invert_when_above"":true,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.0}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,VolumeAdaptiveHmaCross,incremental,210,240,combined_volume30_cutoff35_ema960_month,0,0,false,0,0,34130.00,644.80,33485.20,16631.80,2.013324,104,124,53.8462,1.518205,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-ema-gated-hma-20260808/combined/month/runs/gcz6_combined_gate_month_hma_20260808-000001/result.json,"{""session_filter"":""full_source"",""selection"":""combined_volume30_cutoff35_ema960_month"",""native_volume_hma_cross.volume_regime.lookback_bars"":30,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.35,""native_volume_hma_cross.ema_gate.enabled"":true,""native_volume_hma_cross.ema_gate.ema_length"":960,""native_volume_hma_cross.ema_gate.invert_when_above"":true}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,minute_1,standard,6584,VolumeAdaptiveHmaCross,incremental,210,240,combined_volume30_cutoff35_ema960_prior,0,0,false,0,0,20230.00,213.90,20016.10,3562.40,5.618712,35,40,64.7059,2.758477,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-ema-gated-hma-20260808/combined/prior/runs/gcz6_combined_gate_prior_week_hma_20260808-000001/result.json,"{""session_filter"":""full_source"",""selection"":""combined_volume30_cutoff35_ema960_prior"",""native_volume_hma_cross.volume_regime.lookback_bars"":30,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.35,""native_volume_hma_cross.ema_gate.enabled"":true,""native_volume_hma_cross.ema_gate.ema_length"":960,""native_volume_hma_cross.ema_gate.invert_when_above"":true}"
2026-08-08,2026-08-03T00:00:00Z/2026-08-07T20:59:30.157Z,GC,GCZ6,minute_1,standard,6766,VolumeAdaptiveHmaCross,incremental,210,240,combined_volume30_cutoff35_ema960_current,0,0,false,0,0,9570.00,248.00,9322.00,7917.90,1.177332,40,45,62.5000,1.427948,batch_cpu_reference,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-ema-gated-hma-20260808/combined/current/runs/gcz6_combined_gate_current_week_hma_20260808-000001/result.json,"{""session_filter"":""full_source"",""selection"":""combined_volume30_cutoff35_ema960_current"",""native_volume_hma_cross.volume_regime.lookback_bars"":30,""native_volume_hma_cross.volume_regime.invert_below_relative_volume"":0.35,""native_volume_hma_cross.ema_gate.enabled"":true,""native_volume_hma_cross.ema_gate.ema_length"":960,""native_volume_hma_cross.ema_gate.invert_when_above"":true}"
